Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
1725,2023-10-24,CUST1749,Male,49,Formal Wear,2,200,400
1726,2023-10-29,CUST226,Female,61,Sportswear,1,50,50
1727,2023-08-03,CUST027,Female,38,Workwear,2,25,50
1728,2023-01-06,CUST1911,Female,45,Children Wear,4,25,100
1729,2023-01-19,CUST438,Female,42,Workwear,1,30,30
1730,2023-02-11,CUST2074,Male,55,Casual Wear,1,30,30
1731,2023-02-08,CUST1388,Female,54,Casual Wear,4,30,120
1732,2023-04-23,CUST230,Male,54,Workwear,1,25,25
1733,2023-03-21,CUST038,Male,38,Children Wear,4,50,200
1734,2023-04-10,CUST1693,Female,45,Formal Wear,4,300,1200
1735,2023-03-06,CUST750,Female,35,Children Wear,3,25,75
1736,2023-11-26,CUST1045,Female,23,Children Wear,4,75,300
1737,2023-01-20,CUST1398,Female,34,Formal Wear,2,100,200
1738,2023-05-17,CUST470,Female,57,Casual Wear,2,500,1000
1739,2023-06-01,CUST1825,Female,49,Children Wear,4,50,200
1740,2023-04-24,CUST2083,Male,38,Casual Wear,2,50,100
1741,2023-10-03,CUST688,Male,56,Sportswear,4,25,100
1742,2023-05-03,CUST1991,Female,19,Casual Wear,2,30,60
1743,2023-05-07,CUST640,Female,51,Workwear,4,30,120
1744,2023-02-05,CUST1846,Male,41,Casual Wear,4,25,100
1745,2023-07-28,CUST1218,Female,55,Formal Wear,3,75,225
1746,2023-10-02,CUST1158,Male,44,Formal Wear,4,100,400
1747,2023-04-04,CUST1415,Female,26,Children Wear,1,30,30
1748,2023-03-26,CUST1527,Female,37,Casual Wear,3,25,75
1749,2023-09-11,CUST1783,Male,52,Formal Wear,2,100,200
1750,2023-03-28,CUST1300,Male,22,Children Wear,5,50,250
1751,2023-02-17,CUST1968,Female,37,Children Wear,5,50,250
1752,2023-08-10,CUST801,Male,21,Workwear,4,50,200
1753,2023-06-01,CUST1603,Male,35,Formal Wear,2,300,600
1754,2023-03-22,CUST161,Male,64,Formal Wear,2,500,1000
1755,2023-10-29,CUST1704,Male,21,Workwear,4,150,600
1756,2023-08-15,CUST957,Female,60,Children Wear,4,30,120
1757,2023-08-27,CUST1743,Male,18,Casual Wear,1,150,150
1758,2023-10-17,CUST1186,Female,34,Workwear,4,200,800
1759,2023-05-23,CUST822,Female,52,Sportswear,3,50,150
1760,2023-11-12,CUST1729,Male,45,Casual Wear,1,50,50
1761,2023-11-30,CUST1813,Female,18,Sportswear,4,75,300
1762,2023-06-30,CUST878,Female,20,Formal Wear,1,30,30
1763,2023-10-11,CUST914,Female,59,Children Wear,1,500,500
1764,2023-12-16,CUST153,Male,63,Workwear,2,500,1000
1765,2023-05-02,CUST1984,Male,44,Formal Wear,4,200,800
1766,2023-01-02,CUST1917,Male,25,Sportswear,3,50,150
1767,2023-06-10,CUST510,Female,39,Formal Wear,4,50,200
1768,2023-02-02,CUST1135,Female,42,Workwear,2,150,300
1769,2023-07-30,CUST1250,Male,36,Children Wear,2,25,50
1770,2023-01-22,CUST1793,Female,57,Sportswear,2,150,300
1771,2023-06-11,CUST104,Female,34,Children Wear,2,500,1000
1772,2023-09-27,CUST1445,Male,30,Sportswear,2,50,100
1773,2023-01-30,CUST1443,Male,43,Casual Wear,3,75,225
1774,2023-11-30,CUST1874,Female,35,Formal Wear,3,300,900
1775,2023-06-08,CUST587,Female,40,Sportswear,4,300,1200
1776,2023-11-20,CUST1909,Female,39,Children Wear,4,30,120
1777,2023-02-11,CUST1696,Male,22,Sportswear,3,75,225
1778,2023-05-26,CUST1143,Female,37,Casual Wear,1,25,25
1779,2023-02-10,CUST054,Female,38,Children Wear,3,500,1500
1780,2023-02-28,CUST152,Male,43,Children Wear,4,500,2000
1781,2023-05-25,CUST404,Male,46,Formal Wear,2,500,1000
1782,2023-10-19,CUST1154,Male,36,Sportswear,5,50,250
1783,2023-10-04,CUST208,Female,34,Children Wear,4,50,200
1784,2023-10-13,CUST2045,Female,49,Casual Wear,2,75,150
1785,2023-02-07,CUST1682,Male,32,Sportswear,2,25,50
1786,2023-01-26,CUST1122,Female,25,Formal Wear,2,100,200
1787,2023-05-30,CUST1888,Female,55,Casual Wear,4,100,400
1788,2023-12-13,CUST009,Male,63,Casual Wear,2,300,600
1789,2023-10-11,CUST1014,Female,19,Formal Wear,3,200,600
1790,2023-11-28,CUST1939,Male,33,Formal Wear,3,300,900
1791,2023-12-20,CUST1060,Male,36,Formal Wear,2,200,400
1792,2023-12-08,CUST453,Female,26,Workwear,2,500,1000
1793,2023-04-27,CUST1675,Female,35,Casual Wear,4,30,120
1794,2023-07-28,CUST254,Male,41,Workwear,1,500,500
1795,2023-07-18,CUST1327,Female,45,Children Wear,6,50,300
1796,2023-09-26,CUST897,Female,64,Casual Wear,2,50,100
1797,2023-05-08,CUST1869,Male,48,Casual Wear,1,150,150
1798,2023-05-19,CUST881,Male,22,Formal Wear,1,300,300
1799,2023-11-23,CUST1595,Male,18,Casual Wear,2,50,100
1800,2023-02-25,CUST2039,Male,31,Formal Wear,2,100,200
1801,2023-08-26,CUST624,Female,34,Casual Wear,3,300,900
1802,2023-02-11,CUST346,Male,59,Casual Wear,2,500,1000
1803,2023-06-20,CUST2020,Female,54,Casual Wear,3,30,90
1804,2023-10-08,CUST1787,Female,26,Workwear,4,150,600
1805,2023-08-28,CUST263,Male,23,Formal Wear,2,30,60
1806,2023-12-28,CUST1634,Male,62,Workwear,4,200,800
1807,2023-08-19,CUST1321,Female,21,Formal Wear,2,100,200
1808,2023-11-07,CUST1438,Female,33,Workwear,1,100,100
1809,2023-12-15,CUST151,Male,29,Workwear,1,50,50
1810,2023-02-25,CUST473,Male,64,Children Wear,1,50,50
1811,2023-04-20,CUST1802,Female,52,Children Wear,5,50,250
1812,2023-11-23,CUST641,Female,40,Sportswear,1,300,300
1813,2023-10-11,CUST872,Female,63,Children Wear,3,25,75
1814,2023-12-08,CUST2033,Female,31,Formal Wear,2,150,300
1815,2023-07-14,CUST551,Male,45,Workwear,3,300,900
1816,2023-11-06,CUST1920,Male,27,Casual Wear,4,25,100
1817,2023-01-27,CUST929,Female,23,Formal Wear,3,25,75
1818,2023-05-23,CUST489,Male,44,Sportswear,1,30,30
1819,2023-06-23,CUST1734,Female,25,Sportswear,3,25,75
1820,2023-01-26,CUST1956,Female,45,Formal Wear,1,75,75
1821,2023-05-03,CUST1171,Male,25,Sportswear,3,50,150
1822,2023-09-28,CUST147,Male,23,Casual Wear,1,300,300
1823,2023-02-03,CUST1838,Female,27,Formal Wear,2,75,150
1824,2023-10-24,CUST1369,Male,31,Casual Wear,1,30,30
1825,2023-05-20,CUST403,Male,32,Children Wear,2,300,600
1826,2023-07-14,CUST955,Male,58,Casual Wear,1,25,25
1827,2023-10-01,CUST2027,Male,40,Children Wear,4,30,120
1828,2023-04-29,CUST660,Female,38,Workwear,2,500,1000
1829,2023-10-28,CUST1794,Male,44,Children Wear,2,30,60
1830,2023-12-21,CUST1372,Female,24,Casual Wear,1,30,30
1831,2023-01-13,CUST464,Male,38,Casual Wear,2,300,600
1832,2023-05-31,CUST1349,Female,45,Children Wear,5,50,250
1833,2023-06-07,CUST187,Female,64,Formal Wear,2,50,100
1834,2023-02-20,CUST1147,Female,26,Formal Wear,2,75,150
1835,2023-10-22,CUST1224,Female,39,Children Wear,3,30,90
1836,2023-12-19,CUST609,Female,47,Formal Wear,2,50,100
1837,2023-07-15,CUST144,Female,59,Children Wear,3,500,1500
1838,2023-12-09,CUST752,Male,29,Sportswear,2,50,100
1839,2023-11-21,CUST1534,Female,35,Casual Wear,1,100,100
1840,2023-12-19,CUST982,Female,46,Children Wear,3,30,90
1841,2023-03-07,CUST198,Female,54,Children Wear,3,300,900
1842,2023-07-22,CUST1633,Male,36,Casual Wear,2,50,100
1843,2023-04-29,CUST884,Female,26,Casual Wear,2,30,60
1844,2023-04-04,CUST280,Female,37,Children Wear,3,500,1500
1845,2023-03-27,CUST294,Female,23,Casual Wear,3,30,90
1846,2023-05-03,CUST1969,Female,50,Formal Wear,1,150,150
1847,2023-10-11,CUST401,Female,62,Sportswear,1,300,300
1848,2023-05-15,CUST123,Female,40,Workwear,2,30,60
1849,2023-11-05,CUST1207,Male,41,Sportswear,4,75,300
1850,2023-05-16,CUST203,Male,56,Formal Wear,2,500,1000
1851,2023-07-17,CUST1462,Female,25,Casual Wear,3,50,150
1852,2023-04-19,CUST836,Female,22,Sportswear,1,50,50
1853,2023-10-04,CUST247,Male,41,Children Wear,2,30,60
1854,2023-04-27,CUST1439,Female,32,Casual Wear,3,75,225
1855,2023-04-30,CUST1733,Male,25,Sportswear,2,75,150
1856,2023-09-29,CUST1891,Female,52,Formal Wear,2,300,600
1857,2023-08-04,CUST730,Female,36,Sportswear,2,25,50
1858,2023-11-04,CUST1707,Female,22,Workwear,1,150,150
1859,2023-04-26,CUST2031,Female,19,Casual Wear,2,30,60
1860,2023-08-07,CUST1153,Male,55,Workwear,3,150,450
1861,2023-09-28,CUST1661,Male,55,Casual Wear,3,50,150
1862,2023-09-20,CUST1426,Male,45,Formal Wear,4,300,1200
1863,2023-10-06,CUST385,Male,50,Sportswear,3,500,1500
1864,2023-11-02,CUST1898,Female,36,Workwear,2,100,200
1865,2023-01-16,CUST1759,Male,25,Casual Wear,3,75,225
1866,2023-09-01,CUST855,Male,54,Casual Wear,1,25,25
1867,2023-05-12,CUST1589,Male,33,Formal Wear,2,100,200
1868,2023-03-03,CUST220,Male,64,Workwear,1,500,500
1869,2023-05-22,CUST642,Female,54,Children Wear,4,25,100
1870,2023-02-27,CUST002,Female,26,Workwear,2,500,1000
1871,2023-09-13,CUST113,Female,41,Children Wear,2,25,50
1872,2023-06-22,CUST699,Female,37,Formal Wear,4,30,120
1873,2023-10-01,CUST1104,Male,26,Workwear,4,300,1200
1874,2023-11-13,CUST952,Female,57,Workwear,1,25,25
1875,2023-11-03,CUST1648,Female,38,Casual Wear,4,30,120
1876,2023-01-02,CUST1636,Female,59,Sportswear,2,150,300
1877,2023-11-28,CUST2046,Female,55,Casual Wear,3,150,450
1878,2023-02-16,CUST1410,Female,30,Workwear,2,200,400
1879,2023-12-31,CUST1409,Female,27,Children Wear,5,30,150
1880,2023-11-12,CUST1830,Male,40,Casual Wear,2,30,60
1881,2023-11-05,CUST1533,Female,36,Casual Wear,1,75,75
1882,2023-05-27,CUST1291,Female,36,Workwear,1,200,200
1883,2023-10-16,CUST1953,Male,52,Workwear,3,50,150
1884,2023-03-17,CUST442,Female,60,Formal Wear,4,25,100
1885,2023-05-04,CUST1520,Female,32,Formal Wear,2,100,200
1886,2023-06-09,CUST1853,Female,60,Formal Wear,3,150,450
1887,2023-06-22,CUST1136,Male,36,Sportswear,5,25,125
1888,2023-11-05,CUST1715,Male,35,Children Wear,4,30,120
1889,2023-09-01,CUST1256,Male,19,Casual Wear,4,50,200
1890,2023-06-01,CUST2012,Female,30,Sportswear,1,25,25
1891,2023-09-19,CUST1631,Female,21,Sportswear,2,30,60
1892,2023-03-10,CUST1695,Female,30,Sportswear,2,25,50
1893,2023-05-18,CUST1397,Male,63,Children Wear,6,50,300
1894,2023-05-19,CUST1850,Male,35,Formal Wear,1,75,75
1895,2023-12-28,CUST664,Female,44,Children Wear,4,500,2000
1896,2023-04-07,CUST1983,Male,46,Formal Wear,3,500,1500
1897,2023-08-13,CUST1257,Female,54,Children Wear,3,50,150
1898,2023-11-25,CUST1842,Male,22,Workwear,3,150,450
1899,2023-03-01,CUST1914,Male,53,Children Wear,4,50,200
1900,2023-11-12,CUST1700,Male,38,Formal Wear,2,200,400
1901,2023-10-24,CUST318,Male,61,Sportswear,1,25,25
1902,2023-02-09,CUST649,Female,58,Formal Wear,2,300,600
1903,2023-10-10,CUST1434,Male,39,Workwear,1,150,150
1904,2023-09-01,CUST1479,Male,56,Children Wear,4,25,100
1905,2023-10-31,CUST710,Female,26,Children Wear,3,500,1500
1906,2023-03-09,CUST1382,Female,21,Sportswear,1,150,150
1907,2023-05-20,CUST1282,Male,33,Children Wear,2,25,50
1908,2023-04-03,CUST1768,Male,25,Workwear,2,200,400
1909,2023-03-22,CUST973,Male,60,Children Wear,1,50,50
1910,2023-11-01,CUST628,Female,19,Formal Wear,4,50,200
1911,2023-08-07,CUST633,Male,39,Children Wear,4,30,120
1912,2023-03-23,CUST1306,Male,49,Children Wear,5,25,125
1913,2023-11-19,CUST1400,Female,21,Casual Wear,1,75,75
1914,2023-03-10,CUST1408,Female,54,Children Wear,3,50,150
1915,2023-09-05,CUST1248,Female,48,Casual Wear,3,100,300
1916,2023-02-07,CUST2075,Male,44,Sportswear,3,100,300
1917,2023-08-30,CUST1254,Male,39,Workwear,1,100,100
1918,2023-11-17,CUST1496,Female,62,Children Wear,3,50,150
1919,2023-09-04,CUST1371,Female,47,Sportswear,3,100,300
1920,2023-04-03,CUST1529,Male,40,Sportswear,3,30,90
1921,2023-04-23,CUST1663,Male,20,Sportswear,2,100,200
1922,2023-10-14,CUST1354,Male,57,Casual Wear,3,75,225
1923,2023-12-14,CUST1821,Male,51,Children Wear,3,75,225
1924,2023-11-23,CUST2063,Female,27,Sportswear,5,30,150
1925,2023-05-31,CUST2052,Female,44,Workwear,3,150,450
1926,2023-01-17,CUST1643,Female,54,Workwear,3,200,600
1927,2023-09-09,CUST1997,Female,35,Workwear,3,500,1500
1928,2023-06-24,CUST796,Male,43,Workwear,4,30,120
1929,2023-05-03,CUST646,Male,38,Formal Wear,3,30,90
1930,2023-02-21,CUST1012,Male,57,Formal Wear,1,50,50
1931,2023-09-10,CUST1987,Female,35,Formal Wear,2,100,200
1932,2023-07-27,CUST557,Female,20,Formal Wear,3,30,90
1933,2023-09-02,CUST682,Male,46,Workwear,4,300,1200
1934,2023-05-26,CUST578,Female,54,Casual Wear,4,30,120
1935,2023-09-14,CUST1819,Male,35,Workwear,3,150,450
1936,2023-07-13,CUST1109,Male,41,Children Wear,6,30,180
1937,2023-09-10,CUST1266,Male,24,Sportswear,1,50,50
1938,2023-04-13,CUST1722,Male,42,Sportswear,1,50,50
1939,2023-08-22,CUST2017,Male,51,Casual Wear,3,30,90
1940,2023-09-20,CUST1183,Male,47,Formal Wear,1,100,100
1941,2023-12-18,CUST525,Female,47,Workwear,2,25,50
1942,2023-11-17,CUST1059,Female,19,Children Wear,2,25,50
1943,2023-07-29,CUST541,Male,56,Sportswear,1,500,500
1944,2023-08-01,CUST1194,Male,44,Formal Wear,1,300,300
1945,2023-02-11,CUST1678,Male,25,Casual Wear,2,100,200
1946,2023-05-03,CUST749,Male,42,Formal Wear,1,30,30
1947,2023-01-01,CUST2000,Female,41,Formal Wear,3,200,600
1948,2023-08-25,CUST1430,Female,24,Casual Wear,2,25,50
1949,2023-12-04,CUST485,Male,24,Children Wear,1,30,30
1950,2023-11-20,CUST1757,Female,29,Casual Wear,1,50,50
1951,2023-06-12,CUST1923,Male,52,Casual Wear,3,25,75
1952,2023-12-19,CUST096,Female,44,Workwear,2,300,600
1953,2023-05-22,CUST1020,Female,28,Workwear,2,200,400
1954,2023-10-24,CUST564,Male,50,Formal Wear,2,50,100
1955,2023-03-11,CUST1264,Female,34,Casual Wear,2,50,100
1956,2023-01-16,CUST743,Female,34,Sportswear,4,500,2000
1957,2023-07-27,CUST864,Female,51,Casual Wear,1,500,500
1958,2023-10-01,CUST1598,Male,29,Sportswear,2,25,50
1959,2023-11-15,CUST1714,Female,25,Sportswear,1,75,75
1960,2023-10-15,CUST1484,Female,41,Formal Wear,2,150,300
1961,2023-04-09,CUST892,Male,20,Casual Wear,1,50,50
1962,2023-05-25,CUST1577,Male,28,Casual Wear,2,75,150
1963,2023-10-27,CUST1881,Female,30,Formal Wear,1,150,150
1964,2023-08-23,CUST1038,Female,19,Workwear,2,100,200
1965,2023-04-19,CUST207,Female,42,Children Wear,2,25,50
1966,2023-10-11,CUST393,Female,22,Workwear,2,500,1000
1967,2023-11-28,CUST795,Male,57,Casual Wear,1,300,300
1968,2023-08-31,CUST871,Male,62,Workwear,2,30,60
1969,2023-05-16,CUST398,Female,48,Casual Wear,2,300,600
1970,2023-10-24,CUST767,Male,39,Sportswear,3,25,75
1971,2023-07-31,CUST1989,Male,34,Formal Wear,2,150,300
1972,2023-10-30,CUST1241,Male,27,Sportswear,2,50,100
1973,2023-05-02,CUST1028,Female,58,Casual Wear,2,30,60
1974,2023-10-23,CUST1792,Male,26,Sportswear,2,25,50
1975,2023-09-24,CUST643,Female,28,Formal Wear,3,30,90
1976,2023-07-03,CUST2042,Male,40,Workwear,2,150,300
1977,2023-12-19,CUST1966,Male,25,Sportswear,2,75,150
1978,2023-04-23,CUST613,Female,52,Workwear,3,30,90
1979,2023-04-02,CUST1762,Female,25,Casual Wear,3,30,90
1980,2023-06-06,CUST961,Male,53,Sportswear,4,50,200
1981,2023-02-03,CUST1570,Female,41,Children Wear,3,30,90
1982,2023-06-17,CUST726,Male,47,Children Wear,4,300,1200
1983,2023-10-11,CUST1895,Male,45,Children Wear,5,50,250
1984,2023-06-30,CUST684,Female,28,Children Wear,2,500,1000
1985,2023-12-17,CUST099,Female,50,Workwear,4,300,1200
1986,2023-12-29,CUST805,Female,30,Casual Wear,3,500,1500
1987,2023-05-24,CUST1751,Male,24,Casual Wear,1,50,50
1988,2023-11-13,CUST1597,Male,26,Casual Wear,2,25,50
1989,2023-06-25,CUST407,Female,46,Sportswear,3,300,900
1990,2023-10-25,CUST503,Male,45,Workwear,4,500,2000
1991,2023-10-02,CUST1071,Female,31,Sportswear,1,50,50
1992,2023-10-25,CUST1056,Female,26,Sportswear,5,30,150
1993,2023-05-10,CUST930,Male,54,Children Wear,4,50,200
1994,2023-02-22,CUST780,Male,52,Sportswear,2,25,50
1995,2023-06-12,CUST1863,Male,35,Children Wear,3,30,90
1996,2023-10-09,CUST201,Male,56,Workwear,1,25,25
1997,2023-02-26,CUST135,Male,20,Children Wear,2,25,50
1998,2023-01-22,CUST1051,Male,33,Workwear,2,150,300
1999,2023-02-22,CUST041,Male,34,Sportswear,2,25,50
2000,2023-02-12,CUST1017,Female,53,Workwear,3,150,450
2001,2023-01-04,CUST231,Female,23,Sportswear,3,50,150
2002,2023-11-20,CUST1513,Male,45,Casual Wear,3,30,90
2003,2023-11-18,CUST1796,Male,43,Casual Wear,2,30,60
2004,2023-02-05,CUST379,Female,47,Workwear,1,25,25
2005,2023-11-30,CUST289,Male,53,Sportswear,2,30,60
2006,2023-05-22,CUST419,Female,44,Sportswear,3,30,90
2007,2023-11-18,CUST1698,Female,55,Formal Wear,2,200,400
2008,2023-12-08,CUST392,Male,27,Casual Wear,2,300,600
2009,2023-05-06,CUST593,Male,35,Workwear,2,30,60
2010,2023-06-13,CUST1522,Female,22,Formal Wear,2,200,400
2011,2023-07-08,CUST1162,Male,25,Sportswear,2,25,50
2012,2023-09-09,CUST1086,Female,33,Workwear,2,100,200
2013,2023-04-13,CUST1495,Female,41,Formal Wear,3,200,600
2014,2023-08-14,CUST648,Male,53,Sportswear,4,300,1200
2015,2023-11-25,CUST1152,Female,43,Children Wear,5,30,150
2016,2023-07-07,CUST1367,Male,43,Formal Wear,2,100,200
2017,2023-08-12,CUST521,Female,47,Formal Wear,4,30,120
2018,2023-02-12,CUST1862,Female,29,Sportswear,1,50,50
2019,2023-04-03,CUST1880,Male,35,Casual Wear,1,30,30
2020,2023-12-05,CUST065,Male,51,Formal Wear,4,500,2000
2021,2023-09-05,CUST1836,Male,20,Workwear,4,150,600
2022,2023-01-16,CUST015,Female,42,Workwear,4,500,2000
2023,2023-06-12,CUST1180,Male,30,Workwear,1,200,200
2024,2023-01-14,CUST1064,Female,20,Casual Wear,2,75,150
2025,2023-11-25,CUST493,Male,41,Casual Wear,2,25,50
2026,2023-05-06,CUST380,Male,56,Children Wear,2,300,600
2027,2023-05-03,CUST188,Male,40,Children Wear,3,25,75
2028,2023-03-25,CUST764,Female,40,Casual Wear,1,25,25
2029,2023-08-13,CUST217,Female,35,Sportswear,4,50,200
2030,2023-06-26,CUST1945,Female,25,Casual Wear,2,25,50
2031,2023-07-09,CUST792,Female,20,Sportswear,1,50,50
2032,2023-08-04,CUST1076,Female,48,Casual Wear,3,100,300
2033,2023-12-26,CUST879,Male,23,Children Wear,1,30,30
2034,2023-07-26,CUST338,Male,54,Sportswear,2,50,100
2035,2023-07-11,CUST1772,Male,55,Sportswear,1,75,75
2036,2023-01-26,CUST720,Female,56,Casual Wear,3,500,1500
2037,2023-11-11,CUST1748,Male,40,Workwear,2,300,600
2038,2023-09-06,CUST296,Female,22,Children Wear,4,300,1200
2039,2023-11-10,CUST1725,Female,35,Workwear,3,200,600
2040,2023-05-06,CUST1016,Female,49,Children Wear,4,25,100
2041,2023-10-05,CUST1275,Male,25,Casual Wear,2,75,150
2042,2023-07-22,CUST1750,Female,53,Sportswear,3,30,90
2043,2023-02-14,CUST1485,Male,40,Casual Wear,2,50,100
2044,2023-10-14,CUST456,Male,57,Children Wear,2,30,60
2045,2023-05-23,CUST2098,Male,28,Casual Wear,1,100,100
2046,2023-08-12,CUST816,Male,47,Sportswear,2,500,1000
2047,2023-01-31,CUST1886,Female,57,Sportswear,3,75,225
2048,2023-07-26,CUST270,Male,43,Children Wear,1,300,300
2049,2023-05-16,CUST996,Male,62,Formal Wear,1,50,50
2050,2023-10-10,CUST1981,Male,20,Sportswear,5,50,250
2051,2023-03-26,CUST202,Female,34,Workwear,4,300,1200
2052,2023-08-21,CUST162,Male,39,Casual Wear,2,30,60
2053,2023-06-25,CUST1579,Female,30,Formal Wear,3,300,900
2054,2023-03-26,CUST703,Male,34,Casual Wear,2,50,100
2055,2023-07-01,CUST1500,Female,43,Sportswear,4,75,300
2056,2023-03-26,CUST1129,Female,46,Workwear,2,150,300
2057,2023-05-19,CUST1021,Female,33,Formal Wear,1,100,100
2058,2023-11-07,CUST1585,Female,36,Children Wear,2,50,100
2059,2023-05-15,CUST1955,Female,38,Casual Wear,4,30,120
2060,2023-08-05,CUST035,Female,58,Children Wear,3,300,900
2061,2023-10-31,CUST776,Male,35,Sportswear,3,30,90
2062,2023-09-29,CUST1478,Male,30,Formal Wear,3,300,900
2063,2023-02-01,CUST1390,Male,43,Sportswear,2,75,150
2064,2023-02-16,CUST1363,Male,35,Casual Wear,2,50,100
2065,2023-01-15,CUST2041,Male,30,Workwear,3,100,300
2066,2023-05-02,CUST242,Male,21,Casual Wear,1,25,25
2067,2023-05-06,CUST2061,Male,49,Sportswear,4,75,300
2068,2023-04-10,CUST601,Male,19,Formal Wear,1,30,30
2069,2023-07-02,CUST1297,Male,65,Children Wear,2,30,60
2070,2023-03-01,CUST2068,Female,52,Casual Wear,4,75,300
2071,2023-05-21,CUST647,Male,59,Workwear,3,500,1500
2072,2023-01-04,CUST1528,Female,25,Formal Wear,1,100,100
2073,2023-06-23,CUST1267,Female,25,Formal Wear,3,75,225
2074,2023-07-01,CUST1899,Male,29,Casual Wear,3,25,75
2075,2023-08-09,CUST563,Male,20,Formal Wear,2,30,60
2076,2023-05-04,CUST190,Female,60,Sportswear,3,30,90
2077,2023-10-27,CUST1806,Male,35,Sportswear,1,25,25
2078,2023-10-10,CUST976,Female,48,Workwear,2,300,600
2079,2023-07-15,CUST2047,Male,28,Sportswear,5,50,250
2080,2023-07-07,CUST1082,Female,34,Children Wear,3,50,150
2081,2023-01-20,CUST475,Male,26,Casual Wear,3,25,75
2082,2023-03-20,CUST748,Male,25,Sportswear,3,50,150
2083,2023-10-15,CUST022,Male,18,Workwear,2,50,100
2084,2023-05-02,CUST460,Male,40,Formal Wear,1,50,50
2085,2023-04-15,CUST1184,Female,32,Casual Wear,3,50,150
2086,2023-08-19,CUST956,Male,30,Children Wear,3,500,1500
2087,2023-12-05,CUST1215,Male,45,Sportswear,3,50,150
2088,2023-07-16,CUST1515,Male,39,Casual Wear,3,50,150
2089,2023-10-22,CUST770,Male,32,Sportswear,1,50,50
2090,2023-03-02,CUST1685,Male,44,Formal Wear,4,100,400
2091,2023-09-18,CUST131,Female,21,Workwear,2,300,600
2092,2023-11-17,CUST1482,Male,53,Children Wear,5,25,125
2093,2023-02-11,CUST331,Male,28,Workwear,3,30,90
2094,2023-04-21,CUST1238,Male,24,Sportswear,1,50,50
2095,2023-07-30,CUST467,Female,53,Formal Wear,3,50,150
2096,2023-06-05,CUST1638,Female,22,Workwear,2,75,150
2097,2023-09-15,CUST1095,Male,42,Sportswear,2,75,150
2098,2023-11-16,CUST1130,Female,63,Formal Wear,2,100,200
2099,2023-11-04,CUST1294,Female,39,Casual Wear,4,75,300
2100,2023-02-17,CUST861,Female,41,Children Wear,3,30,90
